Epoch	Train Loss	Train Accuracy	Validation Accuracy
2024-04-11 14:39:49.774360	,156	,1.1871,	0.0000,	0.0000
2024-04-11 14:39:49.782444	,157	,1.1662,	0.0000,	0.0000
2024-04-11 14:39:49.791245	,158	,1.0948,	0.0000,	0.0000
2024-04-11 14:39:49.801261	,159	,1.1757,	0.0000,	0.0000
2024-04-11 14:39:49.817604	,160	,1.1588,	0.0000,	0.0000
2024-04-11 14:39:49.825635	,161	,1.1443,	0.0000,	0.0000
2024-04-11 14:39:49.837671	,162	,1.1709,	0.0000,	0.0000
2024-04-11 14:39:49.845706	,163	,1.1279,	0.0000,	0.0000
2024-04-11 14:39:49.854205	,164	,1.1882,	0.0000,	0.0000
2024-04-11 14:39:49.862220	,165	,1.1552,	0.0000,	0.0000
2024-04-11 14:39:49.869239	,166	,1.1010,	0.0000,	0.0000
2024-04-11 14:39:49.881253	,167	,1.2607,	0.0000,	0.0000
2024-04-11 14:39:49.892827	,168	,1.1298,	0.0000,	0.0000
2024-04-11 14:39:49.907432	,169	,1.1875,	0.0000,	0.0000
2024-04-11 14:39:49.919533	,170	,1.1205,	0.0000,	0.0000
2024-04-11 14:39:49.928749	,171	,1.1634,	0.0000,	0.0000
2024-04-11 14:39:49.935268	,172	,1.1850,	0.0000,	0.0000
2024-04-11 14:39:49.944601	,173	,1.1642,	0.0000,	0.0000
2024-04-11 14:39:49.956590	,174	,1.1217,	0.0000,	0.0000
2024-04-11 14:39:49.965101	,175	,1.0342,	0.0000,	0.0000
2024-04-11 14:39:49.977203	,176	,1.1184,	0.0000,	0.0000
2024-04-11 14:39:49.986759	,177	,1.1386,	0.0000,	0.0000
2024-04-11 14:39:49.995266	,178	,1.1299,	0.0000,	0.0000
2024-04-11 14:39:50.009898	,179	,1.1078,	0.0000,	0.0000
2024-04-11 14:39:50.358650	,180	,0.9904,	0.0000,	0.0000
2024-04-11 14:39:50.366648	,181	,1.1113,	0.0000,	0.0000
2024-04-11 14:39:50.376704	,182	,1.1409,	0.0000,	0.0000
2024-04-11 14:39:50.387283	,183	,1.1028,	0.0000,	0.0000
2024-04-11 14:39:50.399209	,184	,1.1938,	0.0000,	0.0000
2024-04-11 14:39:50.415039	,185	,1.1126,	0.0000,	0.0000
2024-04-11 14:39:50.425104	,186	,1.1401,	0.0000,	0.0000
2024-04-11 14:39:50.437656	,187	,1.0994,	0.0000,	0.0000
2024-04-11 14:39:50.448258	,188	,1.1481,	0.0000,	0.0000
2024-04-11 14:39:50.457205	,189	,1.1412,	0.0000,	0.0000
2024-04-11 14:39:50.466257	,190	,1.0937,	0.0000,	0.0000
2024-04-11 14:39:50.476811	,191	,1.0790,	0.0000,	0.0000
2024-04-11 14:39:50.488500	,192	,1.1435,	0.0000,	0.0000
2024-04-11 14:39:50.499611	,193	,1.1880,	0.0000,	0.0000
2024-04-11 14:39:50.515312	,194	,1.1051,	0.0000,	0.0000
2024-04-11 14:39:50.524850	,195	,1.0852,	0.0000,	0.0000
2024-04-11 14:39:50.531659	,196	,1.0773,	0.0000,	0.0000
2024-04-11 14:39:50.540751	,197	,1.1045,	0.0000,	0.0000
2024-04-11 14:39:50.549652	,198	,1.1884,	0.0000,	0.0000
2024-04-11 14:39:50.560027	,199	,1.0671,	0.0000,	0.0000
2024-04-11 14:39:50.571697	,200	,1.0525,	0.0000,	0.0000
2024-04-11 14:39:50.582259	,201	,1.1395,	0.0000,	0.0000
2024-04-11 14:39:50.591875	,202	,1.1640,	0.0000,	0.0000
2024-04-11 14:39:50.598889	,203	,1.1523,	0.0000,	0.0000
2024-04-11 14:39:50.611920	,204	,1.1091,	0.0000,	0.0000
2024-04-11 14:39:50.620850	,205	,1.1189,	0.0000,	0.0000
2024-04-11 14:39:50.628868	,206	,1.1006,	0.0000,	0.0000
2024-04-11 14:39:50.637404	,207	,1.1550,	0.0000,	0.0000
2024-04-11 14:39:50.644874	,208	,1.1974,	0.0000,	0.0000
2024-04-11 14:39:50.655024	,209	,1.1414,	0.0000,	0.0000
2024-04-11 14:39:51.062497	,210	,1.1830,	0.0000,	0.0000
2024-04-11 14:39:51.078678	,211	,1.1456,	0.0000,	0.0000
2024-04-11 14:39:51.093693	,212	,1.1233,	0.0000,	0.0000
2024-04-11 14:39:51.110231	,213	,1.1113,	0.0000,	0.0000
2024-04-11 14:39:51.122873	,214	,1.1056,	0.0000,	0.0000
2024-04-11 14:39:51.138776	,215	,1.1587,	0.0000,	0.0000
