Epoch	Train Loss	Train Accuracy	Validation Accuracy
2024-03-21 18:40:11.866829	,276	,0.8091,	0.0000,	0.0552
2024-03-21 18:40:11.872422	,277	,0.8683,	0.0000,	0.0552
2024-03-21 18:40:11.879427	,278	,0.8679,	0.0000,	0.0552
2024-03-21 18:40:11.889917	,279	,0.7659,	0.0000,	0.0552
2024-03-21 18:40:11.900922	,280	,0.7895,	0.0000,	0.0552
2024-03-21 18:40:11.908921	,281	,0.8389,	0.0000,	0.0552
2024-03-21 18:40:11.920328	,282	,0.8299,	0.0000,	0.0552
2024-03-21 18:40:11.932326	,283	,0.9308,	0.0000,	0.0552
2024-03-21 18:40:11.941327	,284	,0.7646,	0.0000,	0.0552
2024-03-21 18:40:11.949485	,285	,0.8452,	0.0000,	0.0552
2024-03-21 18:40:11.961018	,286	,0.8715,	0.0000,	0.0552
2024-03-21 18:40:11.970018	,287	,0.9235,	0.0000,	0.0552
2024-03-21 18:40:11.979018	,288	,0.8524,	0.0000,	0.0552
2024-03-21 18:40:11.987019	,289	,0.8813,	0.0000,	0.0552
2024-03-21 18:40:11.994018	,290	,0.7881,	0.0000,	0.0552
2024-03-21 18:40:12.004020	,291	,0.9218,	0.0000,	0.0552
2024-03-21 18:40:12.012018	,292	,0.8413,	0.0000,	0.0552
2024-03-21 18:40:12.023018	,293	,0.7960,	0.0000,	0.0552
2024-03-21 18:40:12.031815	,294	,0.8350,	0.0000,	0.0552
2024-03-21 18:40:12.039812	,295	,0.8484,	0.0000,	0.0552
2024-03-21 18:40:12.047812	,296	,0.8046,	0.0000,	0.0552
2024-03-21 18:40:12.055813	,297	,0.7838,	0.0000,	0.0552
2024-03-21 18:40:12.061813	,298	,0.9417,	0.0000,	0.0552
2024-03-21 18:40:12.075813	,299	,0.8999,	0.0000,	0.0552
2024-03-21 18:40:12.084814	,300	,0.7994,	0.0000,	0.0552
2024-03-21 18:40:12.095823	,301	,0.7418,	0.0000,	0.0552
2024-03-21 18:40:12.104326	,302	,0.7966,	0.0000,	0.0552
2024-03-21 18:40:12.112327	,303	,0.8784,	0.0000,	0.0552
2024-03-21 18:40:12.121706	,304	,0.7737,	0.0000,	0.0552
2024-03-21 18:40:12.132708	,305	,0.8541,	0.0000,	0.0552
2024-03-21 18:40:12.142756	,306	,0.7554,	0.0000,	0.0552
2024-03-21 18:40:12.149757	,307	,0.8184,	0.0000,	0.0552
2024-03-21 18:40:12.156755	,308	,0.8108,	0.0000,	0.0552
2024-03-21 18:40:12.165756	,309	,0.8390,	0.0000,	0.0552
2024-03-21 18:40:12.172755	,310	,0.9287,	0.0000,	0.0552
2024-03-21 18:40:12.179756	,311	,0.8538,	0.0000,	0.0552
2024-03-21 18:40:12.187755	,312	,0.8710,	0.0000,	0.0552
2024-03-21 18:40:12.194756	,313	,0.9034,	0.0000,	0.0552
2024-03-21 18:40:12.200754	,314	,0.8031,	0.0000,	0.0552
2024-03-21 18:40:12.207755	,315	,0.8013,	0.0000,	0.0552
2024-03-21 18:40:12.214755	,316	,0.8444,	0.0000,	0.0552
2024-03-21 18:40:12.224755	,317	,0.7597,	0.0000,	0.0552
2024-03-21 18:40:12.230757	,318	,0.9196,	0.0000,	0.0552
2024-03-21 18:40:12.237757	,319	,0.8206,	0.0000,	0.0552
2024-03-21 18:40:12.245756	,320	,0.7877,	0.0000,	0.0552
2024-03-21 18:40:12.254109	,321	,0.9992,	0.0000,	0.0552
2024-03-21 18:40:12.261613	,322	,0.9046,	0.0000,	0.0552
2024-03-21 18:40:12.270132	,323	,0.9197,	0.0000,	0.0552
2024-03-21 18:40:12.277132	,324	,0.8459,	0.0000,	0.0552
2024-03-21 18:40:12.284134	,325	,0.9465,	0.0000,	0.0552
2024-03-21 18:40:12.291133	,326	,0.9099,	0.0000,	0.0552
2024-03-21 18:40:12.300133	,327	,0.9908,	0.0000,	0.0552
2024-03-21 18:40:12.306132	,328	,0.9500,	0.0000,	0.0552
2024-03-21 18:40:12.313133	,329	,0.7910,	0.0000,	0.0552
2024-03-21 18:40:12.320132	,330	,0.9894,	0.0000,	0.0552
2024-03-21 18:40:12.329132	,331	,0.8602,	0.0000,	0.0552
2024-03-21 18:40:12.336136	,332	,0.8955,	0.0000,	0.0552
2024-03-21 18:40:12.346132	,333	,0.9204,	0.0000,	0.0552
2024-03-21 18:40:12.353132	,334	,0.8463,	0.0000,	0.0552
2024-03-21 18:40:12.360132	,335	,0.8697,	0.0000,	0.0552
2024-03-21 18:40:12.367540	,336	,0.8183,	0.0000,	0.0552
2024-03-21 18:40:12.377541	,337	,0.8759,	0.0000,	0.0552
2024-03-21 18:40:12.385539	,338	,0.8470,	0.0000,	0.0552
2024-03-21 18:40:12.392541	,339	,0.7999,	0.0000,	0.0552
2024-03-21 18:40:12.399755	,340	,0.7597,	0.0000,	0.0552
2024-03-21 18:40:12.405755	,341	,0.8634,	0.0000,	0.0552
2024-03-21 18:40:12.412761	,342	,0.8361,	0.0000,	0.0552
2024-03-21 18:40:12.418760	,343	,0.9022,	0.0000,	0.0552
2024-03-21 18:40:12.425268	,344	,0.8561,	0.0000,	0.0552
2024-03-21 18:40:12.434267	,345	,0.8677,	0.0000,	0.0552
2024-03-21 18:40:12.445268	,346	,0.8800,	0.0000,	0.0552
2024-03-21 18:40:12.455268	,347	,0.8228,	0.0000,	0.0552
2024-03-21 18:40:12.463269	,348	,0.8084,	0.0000,	0.0552
2024-03-21 18:40:12.470270	,349	,0.9317,	0.0000,	0.0552
2024-03-21 18:40:12.478045	,350	,0.8077,	0.0000,	0.0552
2024-03-21 18:40:12.486048	,351	,0.8183,	0.0000,	0.0552
2024-03-21 18:40:12.493045	,352	,0.9358,	0.0000,	0.0552
2024-03-21 18:40:12.501045	,353	,0.8367,	0.0000,	0.0552
2024-03-21 18:40:12.511044	,354	,0.8203,	0.0000,	0.0552
2024-03-21 18:40:12.520044	,355	,0.8011,	0.0000,	0.0552
2024-03-21 18:40:12.530049	,356	,0.8066,	0.0000,	0.0552
2024-03-21 18:40:12.539047	,357	,0.8340,	0.0000,	0.0552
2024-03-21 18:40:12.547555	,358	,0.9127,	0.0000,	0.0552
2024-03-21 18:40:12.557556	,359	,0.8680,	0.0000,	0.0552
2024-03-21 18:40:12.565555	,360	,0.8569,	0.0000,	0.0552
2024-03-21 18:40:12.572555	,361	,0.8503,	0.0000,	0.0552
2024-03-21 18:40:12.579555	,362	,0.8857,	0.0000,	0.0552
2024-03-21 18:40:12.587434	,363	,0.8494,	0.0000,	0.0552
2024-03-21 18:40:12.594433	,364	,0.8324,	0.0000,	0.0552
2024-03-21 18:40:12.601435	,365	,0.9638,	0.0000,	0.0552
2024-03-21 18:40:12.609435	,366	,0.8889,	0.0000,	0.0552
