Epoch	Train Loss	Train Accuracy	Validation Accuracy
2024-03-15 12:13:44.063785	,119	,1.2027,	0.0000,	0.3720
2024-03-15 12:13:44.073786	,120	,0.9096,	0.0000,	0.3720
2024-03-15 12:13:44.082327	,121	,0.8162,	0.0000,	0.3720
2024-03-15 12:13:44.090332	,122	,0.8643,	0.0000,	0.3720
2024-03-15 12:13:44.100327	,123	,0.8904,	0.0000,	0.3720
2024-03-15 12:13:44.108327	,124	,1.0381,	0.0000,	0.3720
2024-03-15 12:13:44.115327	,125	,0.9583,	0.0000,	0.3720
2024-03-15 12:13:44.125327	,126	,1.1388,	0.0000,	0.3720
2024-03-15 12:13:44.132327	,127	,0.7670,	0.0000,	0.3720
2024-03-15 12:13:44.139330	,128	,0.8049,	0.0000,	0.3720
2024-03-15 12:13:44.145330	,129	,1.0186,	0.0000,	0.3720
2024-03-15 12:13:44.153839	,130	,0.9331,	0.0000,	0.3720
2024-03-15 12:13:44.159839	,131	,0.8857,	0.0000,	0.3720
2024-03-15 12:13:44.167838	,132	,1.2715,	0.0000,	0.3720
2024-03-15 12:13:44.173838	,133	,0.9286,	0.0000,	0.3720
2024-03-15 12:13:44.179838	,134	,0.9535,	0.0000,	0.3720
2024-03-15 12:13:44.186838	,135	,0.8978,	0.0000,	0.3720
2024-03-15 12:13:44.193307	,136	,1.0576,	0.0000,	0.3720
2024-03-15 12:13:44.200310	,137	,1.0949,	0.0000,	0.3720
2024-03-15 12:13:44.207310	,138	,1.0211,	0.0000,	0.3720
2024-03-15 12:13:44.213946	,139	,0.8481,	0.0000,	0.3720
2024-03-15 12:13:44.221946	,140	,0.9386,	0.0000,	0.3720
2024-03-15 12:13:44.227946	,141	,0.7824,	0.0000,	0.3720
2024-03-15 12:13:44.235945	,142	,0.8918,	0.0000,	0.3720
2024-03-15 12:13:44.245945	,143	,0.8901,	0.0000,	0.3720
2024-03-15 12:13:44.253946	,144	,0.8950,	0.0000,	0.3720
2024-03-15 12:13:44.262946	,145	,1.0855,	0.0000,	0.3720
2024-03-15 12:13:44.271945	,146	,0.9035,	0.0000,	0.3720
2024-03-15 12:13:44.280946	,147	,0.9665,	0.0000,	0.3720
2024-03-15 12:13:44.287946	,148	,0.8916,	0.0000,	0.3720
2024-03-15 12:13:44.293945	,149	,0.9138,	0.0000,	0.3720
2024-03-15 12:13:44.301827	,150	,1.1236,	0.0000,	0.3720
2024-03-15 12:13:44.310826	,151	,0.7969,	0.0000,	0.3720
2024-03-15 12:13:44.316826	,152	,0.9641,	0.0000,	0.3720
2024-03-15 12:13:44.323826	,153	,0.9133,	0.0000,	0.3720
2024-03-15 12:13:44.329826	,154	,0.8941,	0.0000,	0.3720
2024-03-15 12:13:44.336826	,155	,0.9328,	0.0000,	0.3720
2024-03-15 12:13:44.342826	,156	,0.8492,	0.0000,	0.3720
2024-03-15 12:13:44.348826	,157	,1.0284,	0.0000,	0.3720
2024-03-15 12:13:44.358826	,158	,0.8344,	0.0000,	0.3720
2024-03-15 12:13:44.364826	,159	,1.1173,	0.0000,	0.3720
2024-03-15 12:13:44.372829	,160	,1.0152,	0.0000,	0.3720
2024-03-15 12:13:44.379829	,161	,1.0370,	0.0000,	0.3720
2024-03-15 12:13:44.387336	,162	,1.1754,	0.0000,	0.3720
2024-03-15 12:13:44.393337	,163	,0.9415,	0.0000,	0.3720
2024-03-15 12:13:44.398336	,164	,0.9563,	0.0000,	0.3720
2024-03-15 12:13:44.407839	,165	,1.0302,	0.0000,	0.3720
2024-03-15 12:13:44.415842	,166	,0.8980,	0.0000,	0.3720
2024-03-15 12:13:44.423395	,167	,0.9269,	0.0000,	0.3720
2024-03-15 12:13:44.432914	,168	,1.2178,	0.0000,	0.3720
2024-03-15 12:13:44.440914	,169	,0.9614,	0.0000,	0.3720
2024-03-15 12:13:44.446914	,170	,0.9337,	0.0000,	0.3720
2024-03-15 12:13:44.455504	,171	,0.9411,	0.0000,	0.3720
2024-03-15 12:13:44.462504	,172	,1.0500,	0.0000,	0.3720
2024-03-15 12:13:44.470504	,173	,1.0415,	0.0000,	0.3720
2024-03-15 12:13:44.477504	,174	,0.8660,	0.0000,	0.3720
2024-03-15 12:13:44.487504	,175	,0.9032,	0.0000,	0.3720
2024-03-15 12:13:44.494504	,176	,0.9593,	0.0000,	0.3720
2024-03-15 12:13:44.502504	,177	,0.8135,	0.0000,	0.3720
2024-03-15 12:13:44.509504	,178	,0.9448,	0.0000,	0.3720
2024-03-15 12:13:44.516504	,179	,0.8728,	0.0000,	0.3720
2024-03-15 12:13:44.525335	,180	,0.7402,	0.0000,	0.3720
2024-03-15 12:13:44.532334	,181	,1.0283,	0.0000,	0.3720
2024-03-15 12:13:44.542334	,182	,0.9215,	0.0000,	0.3720
